Product code,Station Number,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual
IDCJAC0001,09592,1975,4.8,2.8,52.6,49.4,188.4,199.0,258.0,95.7,131.4,73.0,62.2,10.0,1127.3
IDCJAC0001,09592,1976,71.8,38.0,14.6,120.2,146.2,135.0,161.2,107.0,84.9,110.9,106.9,26.7,1123.4
IDCJAC0001,09592,1977,18.6,9.6,23.8,6.0,209.8,116.3,133.8,199.2,71.0,147.4,39.1,33.3,1007.9
IDCJAC0001,09592,1978,2.9,24.4,12.5,32.5,218.4,270.3,240.6,49.5,164.6,65.0,51.1,36.0,1167.8
IDCJAC0001,09592,1979,21.0,29.0,28.8,47.6,108.5,152.2,159.0,110.6,99.2,113.2,122.4,19.2,1010.7
IDCJAC0001,09592,1980,5.6,18.0,16.9,157.8,104.6,144.6,185.8,182.2,119.0,104.2,57.2,19.2,1115.1
IDCJAC0001,09592,1981,13.0,7.6,28.2,72.6,162.2,236.4,208.0,223.2,91.2,83.8,107.4,14.4,1248.0
IDCJAC0001,09592,1982,70.2,43.8,21.8,6.2,97.0,239.0,187.6,103.0,83.8,61.4,37.0,24.4,975.2
IDCJAC0001,09592,1983,7.2,46.2,8.0,22.9,92.8,235.0,176.2,167.4,172.8,40.6,61.8,8.8,1039.7
IDCJAC0001,09592,1984,5.8,21.4,31.0,42.5,246.4,147.8,158.4,217.8,137.8,58.8,160.4,55.0,1283.1
IDCJAC0001,09592,1985,28.6,5.0,9.4,99.2,108.0,124.6,148.2,259.0,94.8,73.4,58.2,49.6,1058.0
IDCJAC0001,09592,1986,6.2,63.6,44.8,34.6,143.8,89.4,170.8,185.0,85.6,113.4,28.1,12.3,977.6
IDCJAC0001,09592,1987,20.2,3.0,44.6,74.2,81.6,123.2,194.8,92.7,70.8,59.2,75.2,30.2,869.7
IDCJAC0001,09592,1988,19.7,5.6,53.9,56.6,284.8,265.4,154.4,187.8,167.6,114.6,60.6,16.8,1387.8
IDCJAC0001,09592,1989,95.8,42.8,13.4,72.6,81.0,116.4,201.0,167.6,142.4,219.6,17.6,34.6,1204.8
IDCJAC0001,09592,1990,35.4,54.9,57.5,143.5,101.0,143.3,250.2,184.3,84.4,127.0,63.8,18.8,1264.1
IDCJAC0001,09592,1991,14.4,11.7,23.7,51.2,172.5,221.4,220.0,203.3,133.4,64.0,88.9,13.6,1218.1
IDCJAC0001,09592,1992,8.0,10.2,25.4,35.4,177.0,201.4,163.2,213.8,172.2,44.6,121.8,57.8,1230.8
IDCJAC0001,09592,1993,12.4,3.8,55.4,61.3,95.1,153.1,234.8,167.7,155.6,93.6,12.1,15.8,1060.7
IDCJAC0001,09592,1994,12.7,22.6,11.2,33.3,260.5,153.0,148.7,98.6,86.9,58.8,27.0,8.0,921.3
IDCJAC0001,09592,1995,2.6,13.0,11.6,28.3,204.4,201.0,265.8,142.2,81.6,91.2,103.9,60.5,1206.1
IDCJAC0001,09592,1996,18.0,2.0,45.5,27.4,94.2,222.8,308.8,205.8,259.8,107.5,44.3,86.0,1422.1
IDCJAC0001,09592,1997,15.2,39.6,15.9,27.7,152.3,205.4,147.2,192.4,147.8,54.3,52.7,8.6,1059.1
IDCJAC0001,09592,1998,19.2,4.0,131.8,49.3,89.9,175.0,145.9,213.7,196.7,66.5,32.6,36.6,1161.2
IDCJAC0001,09592,1999,15.9,14.2,26.7,6.8,185.2,267.5,null,205.7,166.4,143.1,16.1,25.4,null
IDCJAC0001,09592,2000,75.9,30.0,24.1,111.6,94.3,182.2,267.2,191.0,98.8,42.8,64.4,24.1,1206.4
IDCJAC0001,09592,2001,15.0,10.4,16.8,30.2,164.7,130.6,66.8,142.7,148.4,63.0,48.5,84.3,921.4
IDCJAC0001,09592,2002,8.4,18.9,25.3,82.7,104.7,180.5,210.1,181.1,138.7,112.8,34.3,13.8,1111.3
IDCJAC0001,09592,2003,14.8,44.3,38.4,87.9,128.2,194.5,215.3,200.7,200.8,79.1,69.3,30.3,1303.6
IDCJAC0001,09592,2004,23.4,25.0,19.2,49.7,146.0,248.5,146.9,223.9,55.5,56.3,76.1,5.5,1076.0
IDCJAC0001,09592,2005,3.5,20.6,43.3,139.8,159.4,202.7,99.6,157.7,190.3,139.9,55.7,59.9,1272.4
IDCJAC0001,09592,2006,36.6,5.4,71.6,53.4,88.1,81.8,174.6,206.3,null,55.3,56.6,17.0,null
IDCJAC0001,09592,2007,50.9,12.0,55.5,91.8,110.2,85.8,223.5,223.5,204.3,85.1,12.7,66.1,1221.4
IDCJAC0001,09592,2008,8.7,13.1,14.1,155.1,185.6,173.4,268.2,72.0,158.2,96.4,177.4,74.3,1396.5
IDCJAC0001,09592,2009,6.1,14.8,36.7,17.4,123.0,278.6,236.2,154.5,259.4,38.1,96.6,7.8,1269.2
IDCJAC0001,09592,2010,4.2,3.6,17.1,51.7,101.2,76.5,155.6,75.4,59.7,45.0,41.3,37.8,669.1
IDCJAC0001,09592,2011,65.2,6.3,8.3,91.0,83.3,147.4,null,187.9,129.5,111.0,82.2,16.1,null
IDCJAC0001,09592,2012,16.9,19.3,3.0,64.7,96.4,null,null,null,null,null,null,null,null
